date,P,T,E,Q,Qmm
24/12/1999,0.6,0.3,0.2,5200,1.248
25/12/1999,11.2,2.5,0.3,6450,1.548
26/12/1999,0.1,3.4,0.3,7800,1.872
27/12/1999,0,2.2,0.3,6800,1.632
28/12/1999,0,2,0.3,5800,1.392
29/12/1999,0,1.7,0.3,6100,1.464
30/12/1999,0,2,0.3,5500,1.32
31/12/1999,0.8,5.2,0.4,5500,1.32
01/01/2000,0.2,5.6,0.5,5200,1.248
02/01/2000,5.3,10.2,0.7,5200,1.248
03/01/2000,12.6,5.2,0.4,4880,1.1712
04/01/2000,0.2,8.1,0.6,8150,1.956
05/01/2000,1,9.8,0.6,7450,1.788
06/01/2000,3.4,7.3,0.5,7450,1.788
07/01/2000,2.4,3.4,0.4,7450,1.788
08/01/2000,4.5,0.8,0.3,7100,1.704
09/01/2000,2.6,5.6,0.5,7450,1.788
10/01/2000,5.2,6.2,0.5,8150,1.956
11/01/2000,1.4,2.8,0.4,8900,2.136
12/01/2000,0,-0.3,0.2,9650,2.316
13/01/2000,6,7.6,0.6,9650,2.316
14/01/2000,11.4,4.4,0.4,10000,2.4
15/01/2000,0,5,0.5,13700,3.288
16/01/2000,0.8,6.9,0.6,11200,2.688
17/01/2000,1.9,6.3,0.5,11200,2.688
18/01/2000,0.1,3.7,0.4,10800,2.592
19/01/2000,0,4.5,0.5,9650,2.316
20/01/2000,5.1,4.7,0.5,10000,2.4
21/01/2000,2.9,2.6,0.4,10000,2.4
22/01/2000,4.6,3.7,0.5,9250,2.22
23/01/2000,0.5,2.3,0.4,9250,2.22
24/01/2000,6.4,8.2,0.7,8500,2.04
25/01/2000,0.3,7.6,0.7,8500,2.04
26/01/2000,0,6.9,0.6,8500,2.04
27/01/2000,0.3,8.5,0.7,7800,1.872
28/01/2000,16.6,8.7,0.8,12400,2.976
29/01/2000,4.3,5.8,0.6,12000,2.88
30/01/2000,1.5,3.1,0.4,10800,2.592
31/01/2000,0.1,2.2,0.4,10400,2.496
01/02/2000,3.3,6.5,0.6,10800,2.592
02/02/2000,1.1,6,0.6,9650,2.316
03/02/2000,0.1,7,0.7,9250,2.22
04/02/2000,1.2,6.1,0.6,8500,2.04
05/02/2000,6.9,8.7,0.8,8150,1.956
06/02/2000,10.3,5.2,0.6,8900,2.136
07/02/2000,9.5,1.1,0.4,10800,2.592
08/02/2000,11.1,4.6,0.6,12400,2.976
09/02/2000,5.5,5.9,0.7,21200,5.088
10/02/2000,7.1,2.5,0.5,20700,4.968
11/02/2000,16.3,5.1,0.7,22300,5.352
12/02/2000,3.2,1.3,0.4,26000,6.24
13/02/2000,0,-0.3,0.3,23300,5.592
14/02/2000,0,1.7,0.5,20700,4.968
15/02/2000,0,3.9,0.6,19200,4.608
16/02/2000,0,4.6,0.7,18800,4.512
17/02/2000,0,-0.4,0.3,17300,4.152
18/02/2000,0,0.1,0.4,12000,2.88
19/02/2000,0,1.1,0.4,10800,2.592
20/02/2000,0,1.2,0.5,10000,2.4
21/02/2000,0,0.7,0.4,9250,2.22
22/02/2000,0,1.5,0.5,8500,2.04
23/02/2000,2.1,1.4,0.5,8500,2.04
24/02/2000,7.2,-1,0.3,8150,1.956
25/02/2000,3.7,-2.6,0.2,8150,1.956
26/02/2000,5.8,-2.9,0.2,7450,1.788
27/02/2000,0.5,-2,0.2,6800,1.632
28/02/2000,8.7,-1.1,0.3,5800,1.392
29/02/2000,8.9,-1.3,0.3,6800,1.632
01/03/2000,2.9,-2.5,0.2,6800,1.632
02/03/2000,0.7,-1.8,0.3,6100,1.464
03/03/2000,0,-2.1,0.2,3440,0.8256
04/03/2000,4.2,0.8,0.5,70,0.0168
05/03/2000,1.1,-1.5,0.3,135,0.0324
06/03/2000,13.4,-1,0.4,100,0.024
07/03/2000,7,2.9,0.7,3840,0.9216
08/03/2000,0.7,-0.2,0.4,4030,0.9672
09/03/2000,0,-1.6,0.3,2270,0.5448
10/03/2000,0.2,-0.1,0.5,1640,0.3936
11/03/2000,0.1,3.4,0.8,1260,0.3024
12/03/2000,0.9,4,0.9,1080,0.2592
13/03/2000,0.1,4.1,0.9,1440,0.3456
14/03/2000,0,3.7,0.9,1080,0.2592
15/03/2000,7.6,7.3,1.2,1260,0.3024
16/03/2000,12.1,8.2,1.3,3490,0.8376
17/03/2000,37.5,5.6,1.1,10800,2.592
18/03/2000,20.6,9,1.5,46300,11.112
19/03/2000,0.3,10.4,1.6,84000,20.16
20/03/2000,0.1,12.8,1.9,62000,14.88
21/03/2000,5,11.8,1.8,47700,11.448
22/03/2000,2.2,6.5,1.2,40800,9.792
23/03/2000,0.1,8.8,1.5,32700,7.848
24/03/2000,5.3,7.8,1.4,26300,6.312
25/03/2000,7.2,10,1.7,21800,5.232
26/03/2000,7.4,6,1.2,21400,5.136
27/03/2000,3.1,5,1.1,20400,4.896
28/03/2000,1.3,5.6,1.2,18600,4.464
29/03/2000,10.7,6.9,1.4,17300,4.152
30/03/2000,1.5,4.5,1.1,18600,4.464
31/03/2000,4.5,3.6,1,17300,4.152
01/04/2000,1.7,3.1,1,16900,4.056
02/04/2000,0,4.4,1.1,11700,2.808
03/04/2000,1.5,6.7,1.5,12000,2.88
04/04/2000,0.3,7.6,1.6,12000,2.88
05/04/2000,0.1,7.8,1.6,10200,2.448
06/04/2000,0.1,8.1,1.7,9550,2.292
07/04/2000,7,8.9,1.8,7900,1.896
08/04/2000,3.1,9.8,1.9,8850,2.124
09/04/2000,7.3,8.6,1.8,9550,2.292
10/04/2000,0.5,6.4,1.5,10200,2.448
11/04/2000,2.7,9.5,1.9,8550,2.052
12/04/2000,4.6,8.8,1.8,8850,2.124
13/04/2000,0,7.6,1.7,9550,2.292
14/04/2000,0,8,1.8,7550,1.812
15/04/2000,0,11.4,2.2,7250,1.74
16/04/2000,2.7,11.4,2.3,5500,1.32
17/04/2000,7.4,12,2.4,6050,1.452
18/04/2000,0.3,13.5,2.6,5500,1.32
19/04/2000,16.6,12.4,2.4,5500,1.32
20/04/2000,0,9.7,2.1,9550,2.292
21/04/2000,0,9.4,2.1,6950,1.668
22/04/2000,0,11.9,2.4,6050,1.452
23/04/2000,3.9,9.9,2.1,5800,1.392
24/04/2000,0,9.3,2.1,5250,1.26
25/04/2000,0,8.3,2,4710,1.1304
26/04/2000,2,9.2,2.1,5250,1.26
27/04/2000,6.2,8.3,1.9,4710,1.1304
28/04/2000,0,7.6,1.9,5500,1.32
29/04/2000,0.5,8.4,2,4970,1.1928
30/04/2000,0,10.1,2.3,4450,1.068
01/05/2000,21.2,11.4,2.5,4200,1.008
02/05/2000,14.4,9.5,2.2,7250,1.74
03/05/2000,3.8,10,2.3,8200,1.968
04/05/2000,2.7,10.8,2.4,7250,1.74
05/05/2000,0,12.5,2.7,6350,1.524
06/05/2000,0.3,14.4,3,5800,1.392
07/05/2000,4.1,16.2,3.3,5800,1.392
08/05/2000,15.9,13.9,3,5500,1.32
09/05/2000,1.1,12.8,2.8,7550,1.812
10/05/2000,10.5,11.3,2.6,7250,1.74
11/05/2000,0.5,10.6,2.5,8550,2.052
12/05/2000,0,12.6,2.8,7550,1.812
13/05/2000,31.2,13.3,2.9,10400,2.496
14/05/2000,4.6,14.3,3.1,16000,3.84
15/05/2000,12,14,3.1,16900,4.056
16/05/2000,20.4,13.7,3,29700,7.128
17/05/2000,9.5,13.2,3,39000,9.36
18/05/2000,10.5,13.1,2.9,36100,8.664
19/05/2000,8.4,11.8,2.8,31600,7.584
20/05/2000,0.1,9.7,2.4,32100,7.704
21/05/2000,0,8.8,2.3,25300,6.072
22/05/2000,0,11.9,2.8,20400,4.896
23/05/2000,0.8,14.5,3.2,18200,4.368
24/05/2000,0.1,15.4,3.4,16000,3.84
25/05/2000,5.2,15.7,3.5,13600,3.264
26/05/2000,12,13.5,3.1,14000,3.36
27/05/2000,16.8,9.5,2.4,17700,4.248
28/05/2000,10.7,12.1,2.9,18600,4.464
29/05/2000,1.2,11.5,2.8,15200,3.648
30/05/2000,4.6,11.7,2.8,15600,3.744
31/05/2000,3.5,10.3,2.6,14000,3.36
01/06/2000,0.3,12.7,3,12800,3.072
02/06/2000,0,15.2,3.4,10900,2.616
03/06/2000,11.4,15.5,3.5,9550,2.292
04/06/2000,0.7,11.5,2.8,10600,2.544
05/06/2000,0.8,10,2.6,9550,2.292
06/06/2000,2.2,9.1,2.4,7900,1.896
07/06/2000,1.4,8.6,2.4,7250,1.74
08/06/2000,0,11.4,2.8,7250,1.74
09/06/2000,0,14.3,3.3,6350,1.524
10/06/2000,0.1,15.8,3.6,5500,1.32
11/06/2000,8.3,14.7,3.4,4970,1.1928
12/06/2000,2.3,14,3.3,5800,1.392
13/06/2000,9.6,14.9,3.5,5250,1.26
14/06/2000,0.4,15,3.5,5250,1.26
15/06/2000,3.6,16.5,3.8,5250,1.26
16/06/2000,16.8,15.4,3.5,4450,1.068
17/06/2000,2.2,14.6,3.4,7250,1.74
18/06/2000,0,16,3.6,6350,1.524
19/06/2000,0,15.6,3.6,5500,1.32
20/06/2000,0,15.4,3.5,4970,1.1928
21/06/2000,0,15.6,3.6,4450,1.068
22/06/2000,0,17.3,3.9,4200,1.008
23/06/2000,0,15.4,3.5,4200,1.008
24/06/2000,0,14.8,3.4,3720,0.8928
25/06/2000,0,13.2,3.2,3260,0.7824
26/06/2000,0,14.5,3.4,3260,0.7824
27/06/2000,1.2,15.5,3.6,3260,0.7824
28/06/2000,5.9,15.5,3.6,3040,0.7296
29/06/2000,6.3,16.3,3.7,3040,0.7296
30/06/2000,3.7,18.1,4,3040,0.7296
01/07/2000,0.6,15.8,3.6,2410,0.5784
02/07/2000,10,14.6,3.4,2610,0.6264
03/07/2000,0.2,14.5,3.4,2820,0.6768
04/07/2000,2,17.1,3.8,2820,0.6768
05/07/2000,15.5,16.6,3.7,3040,0.7296
06/07/2000,1.1,17.2,3.8,3480,0.8352
07/07/2000,2.6,16.2,3.6,2820,0.6768
08/07/2000,0,16.9,3.8,2820,0.6768
09/07/2000,0,15.9,3.6,2610,0.6264
10/07/2000,0,17.7,3.9,2410,0.5784
11/07/2000,2,19.7,4.2,1840,0.4416
12/07/2000,0,17.4,3.8,1840,0.4416
13/07/2000,1.8,17.6,3.8,1670,0.4008
14/07/2000,0.7,14.2,3.2,1340,0.3216
15/07/2000,0.2,12.3,2.9,1180,0.2832
16/07/2000,0,13.6,3.1,1040,0.2496
17/07/2000,0,15.8,3.5,1040,0.2496
18/07/2000,0,17.1,3.7,895,0.2148
19/07/2000,0,18.7,4,895,0.2148
20/07/2000,0,20.6,4.3,895,0.2148
21/07/2000,0,20.2,4.2,895,0.2148
22/07/2000,0,22.6,4.6,785,0.1884
23/07/2000,22.1,23.6,4.7,785,0.1884
24/07/2000,1,16.3,3.5,785,0.1884
25/07/2000,0,17.5,3.7,785,0.1884
26/07/2000,1.8,21.5,4.3,785,0.1884
27/07/2000,0.3,16.3,3.5,785,0.1884
28/07/2000,0,17.4,3.6,680,0.1632
29/07/2000,3.4,14.4,3.1,680,0.1632
30/07/2000,0,13.5,3,680,0.1632
31/07/2000,0,17.1,3.5,680,0.1632
01/08/2000,1.3,21.3,4.2,680,0.1632
02/08/2000,8.6,21.5,4.2,585,0.1404
03/08/2000,2.8,15.1,3.2,585,0.1404
04/08/2000,0,14.1,3,585,0.1404
05/08/2000,0,15.4,3.2,585,0.1404
06/08/2000,0,17.8,3.5,585,0.1404
07/08/2000,0,21.7,4.1,585,0.1404
08/08/2000,0,21.4,4.1,489,0.11736
09/08/2000,0,18.7,3.6,489,0.11736
10/08/2000,0.3,21.2,4,489,0.11736
11/08/2000,0.1,19.9,3.8,489,0.11736
12/08/2000,0.5,19.7,3.7,489,0.11736
13/08/2000,0,20.2,3.8,489,0.11736
14/08/2000,9.3,21.3,3.9,489,0.11736
15/08/2000,3.6,20.4,3.8,489,0.11736
16/08/2000,14.3,19.7,3.7,489,0.11736
17/08/2000,0,19.9,3.7,489,0.11736
18/08/2000,0,20.5,3.7,489,0.11736
19/08/2000,0.6,20.2,3.6,489,0.11736
20/08/2000,0.4,16.2,3,489,0.11736
21/08/2000,0.6,13.5,2.6,489,0.11736
22/08/2000,0.9,12.6,2.5,489,0.11736
23/08/2000,0,13.2,2.6,489,0.11736
24/08/2000,3.2,14.1,2.7,489,0.11736
25/08/2000,0,12.8,2.5,489,0.11736
26/08/2000,0,14.7,2.7,489,0.11736
27/08/2000,0,19.1,3.3,489,0.11736
28/08/2000,1,19.9,3.4,489,0.11736
29/08/2000,0,14.7,2.7,489,0.11736
30/08/2000,0,12.4,2.3,489,0.11736
31/08/2000,0.1,16,2.8,489,0.11736
01/09/2000,26.3,15.7,2.7,489,0.11736
02/09/2000,2.8,13.1,2.3,489,0.11736
03/09/2000,3,15.2,2.6,489,0.11736
04/09/2000,0,18.5,3,489,0.11736
05/09/2000,0,18.6,3,489,0.11736
06/09/2000,0,18.3,2.9,489,0.11736
07/09/2000,0,17,2.7,489,0.11736
08/09/2000,0,16.6,2.7,489,0.11736
09/09/2000,0,17.2,2.7,489,0.11736
10/09/2000,0,16.6,2.6,489,0.11736
11/09/2000,0,17.2,2.7,401,0.09624
12/09/2000,0,14.9,2.4,401,0.09624
13/09/2000,4.3,10.7,1.9,401,0.09624
14/09/2000,13,8.8,1.6,318,0.07632
15/09/2000,11.8,8.8,1.6,318,0.07632
16/09/2000,1.5,9.1,1.6,401,0.09624
17/09/2000,0.7,9.1,1.6,401,0.09624
18/09/2000,0,9.3,1.6,401,0.09624
19/09/2000,0,10.8,1.8,401,0.09624
20/09/2000,0,11.5,1.8,401,0.09624
21/09/2000,0,13,2,401,0.09624
22/09/2000,4.7,13.1,2,401,0.09624
23/09/2000,2.5,13.5,2,785,0.1884
24/09/2000,0,13.4,1.9,680,0.1632
25/09/2000,0,12.1,1.8,585,0.1404
26/09/2000,0,12.7,1.8,489,0.11736
27/09/2000,0,14.4,1.9,489,0.11736
28/09/2000,2.8,16.9,2.2,489,0.11736
29/09/2000,31.1,9.5,1.4,585,0.1404
30/09/2000,5.2,7.1,1.2,3770,0.9048
01/10/2000,16.2,7.6,1.2,2430,0.5832
02/10/2000,40.5,9.9,1.4,2950,0.708
03/10/2000,19.5,9.5,1.4,21300,5.112
04/10/2000,1.5,10.7,1.5,17900,4.296
05/10/2000,2.2,12.5,1.6,8000,1.92
06/10/2000,7.4,12.1,1.6,7300,1.752
07/10/2000,0.4,10.3,1.4,6950,1.668
08/10/2000,0,8.3,1.2,6950,1.668
09/10/2000,19.1,14.8,1.7,5950,1.428
10/10/2000,12.3,10,1.3,13100,3.144
11/10/2000,16.1,10.9,1.4,17200,4.128
12/10/2000,0,10.5,1.3,21300,5.112
13/10/2000,0,10.2,1.3,14800,3.552
14/10/2000,0,12.3,1.4,12300,2.952
15/10/2000,0.2,12,1.4,11000,2.64
16/10/2000,0.1,15.4,1.6,9100,2.184
17/10/2000,0,17.3,1.7,7650,1.836
18/10/2000,2.4,17.8,1.8,7300,1.752
19/10/2000,16.4,13,1.4,7300,1.752
20/10/2000,5.7,8.2,1,9850,2.364
21/10/2000,0,7.5,0.9,9850,2.364
22/10/2000,0,5.8,0.8,8000,1.92
23/10/2000,0.2,8.9,1,6950,1.668
24/10/2000,0,9.3,1,6250,1.5
25/10/2000,0,8.6,1,6250,1.5
26/10/2000,0,10.7,1.1,5950,1.428
27/10/2000,0,14.7,1.3,5300,1.272
28/10/2000,0,13.3,1.3,4360,1.0464
29/10/2000,0,12.2,1.1,4060,0.9744
30/10/2000,0,7,0.8,4060,0.9744
31/10/2000,0,1,0.4,3770,0.9048
01/11/2000,0,3.2,0.5,3770,0.9048
02/11/2000,0,5.1,0.6,3210,0.7704
03/11/2000,0,2,0.4,2680,0.6432
04/11/2000,0,1.6,0.4,2680,0.6432
05/11/2000,0,3.8,0.5,2680,0.6432
06/11/2000,0,2,0.4,2680,0.6432
07/11/2000,0,1.7,0.4,2430,0.5832
08/11/2000,0,8.9,0.8,1720,0.4128
09/11/2000,11.2,11.3,0.9,1950,0.468
10/11/2000,0,11.6,0.9,3490,0.8376
11/11/2000,0,10.1,0.8,3770,0.9048
12/11/2000,3.7,11.6,0.9,3490,0.8376
13/11/2000,0.3,10.2,0.8,2950,0.708
14/11/2000,0,2.8,0.4,2950,0.708
15/11/2000,0,1.6,0.3,2180,0.5232
16/11/2000,0,1.9,0.4,2180,0.5232
17/11/2000,0,3.6,0.4,2180,0.5232
18/11/2000,10.2,6.3,0.6,2430,0.5832
19/11/2000,0.1,4.4,0.5,3770,0.9048
20/11/2000,9.9,2.2,0.4,2950,0.708
21/11/2000,0,-2.8,0.1,4060,0.9744
22/11/2000,0.1,-6.7,0,3770,0.9048
23/11/2000,0.5,-4.4,0,2950,0.708
24/11/2000,0,-0.9,0.2,3210,0.7704
25/11/2000,0,-2.9,0.1,2950,0.708
26/11/2000,0,-3.1,0.1,2680,0.6432
27/11/2000,0,-3,0.1,2180,0.5232
28/11/2000,0.7,-0.7,0.2,2430,0.5832
29/11/2000,11,5.1,0.5,2430,0.5832
30/11/2000,5,7.4,0.6,7300,1.752
01/12/2000,3.2,6.6,0.5,6250,1.5
02/12/2000,0.8,4.7,0.4,6250,1.5
03/12/2000,7.8,3.6,0.4,5950,1.428
04/12/2000,4.3,9.6,0.6,6950,1.668
05/12/2000,15.6,10.5,0.7,8000,1.92
06/12/2000,10.7,1.7,0.3,13900,3.336
07/12/2000,2.3,1,0.3,15700,3.768
08/12/2000,2.8,1,0.3,14800,3.552
09/12/2000,21.5,3.8,0.4,18100,4.344
10/12/2000,4.4,6.2,0.5,31800,7.632
11/12/2000,0.4,5.6,0.5,31600,7.584
12/12/2000,5.1,3.7,0.4,25700,6.168
13/12/2000,0,2.4,0.3,21600,5.184
14/12/2000,0,1.9,0.3,17400,4.176
15/12/2000,2.6,1.1,0.3,15800,3.792
16/12/2000,0,0,0.2,14700,3.528
17/12/2000,1.2,-1.7,0.1,11800,2.832
18/12/2000,0.1,0.7,0.2,8900,2.136
19/12/2000,6.6,3.5,0.4,9200,2.208
20/12/2000,0.4,2.1,0.3,9200,2.208
21/12/2000,0,-0.8,0.2,8300,1.992
22/12/2000,0,0.9,0.2,6600,1.584
23/12/2000,1.3,4.4,0.4,7450,1.788
24/12/2000,0,6.9,0.5,6600,1.584
25/12/2000,0,3.7,0.3,6350,1.524
26/12/2000,0,2.4,0.3,5850,1.404
27/12/2000,0,2,0.3,5100,1.224
28/12/2000,0,0.8,0.2,5350,1.284
29/12/2000,0,-0.6,0.2,5350,1.284
30/12/2000,0,-2.1,0.1,4620,1.1088
31/12/2000,0,-3.3,0.1,4160,0.9984
01/01/2001,0,-3.4,0.1,4160,0.9984
02/01/2001,0,-4.1,0,4160,0.9984
03/01/2001,0,-0.5,0.2,4160,0.9984
04/01/2001,4.7,1.5,0.3,3940,0.9456
05/01/2001,5.8,3.2,0.4,4390,1.0536
06/01/2001,0.8,3.9,0.4,6350,1.524
07/01/2001,1.3,2.4,0.3,4620,1.1088
08/01/2001,0.1,3.7,0.4,4160,0.9984
09/01/2001,0,3.9,0.4,4160,0.9984
10/01/2001,0,1.6,0.3,3730,0.8952
11/01/2001,0.7,2.3,0.3,3310,0.7944
12/01/2001,0.9,7.1,0.6,3520,0.8448
13/01/2001,0,4.5,0.4,3730,0.8952
14/01/2001,1.5,4.9,0.5,2920,0.7008
15/01/2001,0,3.6,0.4,3310,0.7944
16/01/2001,0,-0.1,0.2,3120,0.7488
17/01/2001,0.1,-0.4,0.2,3310,0.7944
18/01/2001,0,0.3,0.2,3120,0.7488
19/01/2001,0,-0.3,0.2,2920,0.7008
20/01/2001,0,0.5,0.3,2550,0.612
21/01/2001,9.6,4.2,0.5,2550,0.612
22/01/2001,2,1.9,0.4,3520,0.8448
23/01/2001,0,0.5,0.3,3940,0.9456
24/01/2001,0,-2.1,0.2,3120,0.7488
25/01/2001,0,0.4,0.3,2920,0.7008
26/01/2001,0,1.6,0.3,2920,0.7008
27/01/2001,0,0.2,0.3,2920,0.7008
28/01/2001,0,1,0.3,2920,0.7008
29/01/2001,0,-1,0.2,2920,0.7008
30/01/2001,0,-1.7,0.2,2730,0.6552
31/01/2001,0,-2,0.2,2370,0.5688
01/02/2001,0,-1.5,0.2,2370,0.5688
02/02/2001,0,-1.7,0.2,2730,0.6552
03/02/2001,0,-1.7,0.2,2200,0.528
04/02/2001,0,-2.2,0.2,2370,0.5688
05/02/2001,0,-0.6,0.3,2200,0.528
06/02/2001,0,2.5,0.4,2730,0.6552
07/02/2001,0,2.4,0.5,2200,0.528
08/02/2001,0,3.4,0.5,2200,0.528
09/02/2001,0,4.8,0.6,2920,0.7008
10/02/2001,0,4.4,0.6,2730,0.6552
11/02/2001,0,2.8,0.5,2030,0.4872
12/02/2001,1,4.4,0.6,2030,0.4872
13/02/2001,6,5.5,0.7,2200,0.528
14/02/2001,0.5,2.4,0.5,2550,0.612
15/02/2001,0,0.8,0.4,3120,0.7488
16/02/2001,1.2,2.9,0.6,2730,0.6552
17/02/2001,0.4,5.1,0.7,2920,0.7008
18/02/2001,0,8.7,1,2370,0.5688
19/02/2001,0,8.9,1,2370,0.5688
20/02/2001,1.2,9,1,2730,0.6552
21/02/2001,3.5,8.7,1,1870,0.4488
22/02/2001,1.7,6.1,0.9,2370,0.5688
23/02/2001,15.2,3.4,0.7,2920,0.7008
24/02/2001,0.2,4.3,0.7,6100,1.464
25/02/2001,2.6,3.2,0.6,4390,1.0536
26/02/2001,3.5,2.1,0.6,2550,0.612
27/02/2001,7.1,3.5,0.7,2920,0.7008
28/02/2001,0.5,3.4,0.7,3940,0.9456
01/03/2001,0.3,3.9,0.8,4160,0.9984
02/03/2001,14.5,6.1,0.9,3310,0.7944
03/03/2001,8.2,6.3,1,6600,1.584
04/03/2001,0.1,7.1,1.1,7450,1.788
05/03/2001,0,10,1.3,8000,1.92
06/03/2001,0,10.6,1.4,7750,1.86
07/03/2001,2.5,8.5,1.2,7750,1.86
08/03/2001,0,3.5,0.8,6350,1.524
09/03/2001,0,2.8,0.7,6100,1.464
10/03/2001,0,7.4,1.2,6350,1.524
11/03/2001,0,9.1,1.3,5100,1.224
12/03/2001,0,11,1.5,4850,1.164
13/03/2001,1.5,5.5,1,4850,1.164
14/03/2001,0.3,3.6,0.8,4390,1.0536
15/03/2001,3.9,9.4,1.4,3940,0.9456
16/03/2001,1,10.6,1.6,3940,0.9456
17/03/2001,0.5,5.2,1,4850,1.164
18/03/2001,0,1.6,0.7,4390,1.0536
19/03/2001,0,1.5,0.7,3730,0.8952
20/03/2001,1.5,3.3,0.9,2920,0.7008
21/03/2001,7.2,4.9,1.1,3120,0.7488
22/03/2001,3,9.5,1.6,3310,0.7944
23/03/2001,0.1,5,1.1,3520,0.8448
24/03/2001,0.1,4.9,1.1,3310,0.7944
25/03/2001,0,7.3,1.4,2730,0.6552
26/03/2001,0,9,1.6,2730,0.6552
27/03/2001,0,15.1,2.3,2730,0.6552
28/03/2001,0,15.4,2.4,2920,0.7008
29/03/2001,0,13.3,2.1,2920,0.7008
30/03/2001,0,13,2.1,2550,0.612
31/03/2001,0,12.2,2.1,2920,0.7008
01/04/2001,0,10.3,1.8,2730,0.6552
02/04/2001,5.2,7.8,1.5,2730,0.6552
03/04/2001,11,7.7,1.6,2730,0.6552
04/04/2001,0,8.1,1.6,3310,0.7944
05/04/2001,0.4,4.9,1.2,3310,0.7944
06/04/2001,1.9,5.2,1.3,3120,0.7488
07/04/2001,19.4,6.6,1.5,2920,0.7008
08/04/2001,5.9,4.8,1.3,7950,1.908
09/04/2001,2.9,9.4,1.9,4640,1.1136
10/04/2001,6.2,8.3,1.7,4390,1.0536
11/04/2001,6.7,10.8,2.1,4620,1.1088
12/04/2001,10.6,6.7,1.5,7950,1.908
13/04/2001,10.9,5.1,1.3,9850,2.364
14/04/2001,0.5,5.5,1.4,9200,2.208
15/04/2001,0.3,6.7,1.6,7450,1.788
16/04/2001,1.9,7.5,1.7,6600,1.584
17/04/2001,6.5,6.9,1.6,7150,1.716
18/04/2001,1,6.9,1.6,6900,1.656
19/04/2001,0,7.6,1.8,6600,1.584
20/04/2001,5.8,7.4,1.7,6100,1.464
21/04/2001,9.5,4.6,1.4,8900,2.136
22/04/2001,1,3.9,1.3,7500,1.8
23/04/2001,0,8,1.9,6100,1.464
24/04/2001,1.9,11.1,2.3,6350,1.524
25/04/2001,36.7,8.9,2,6350,1.524
26/04/2001,13.8,2.4,1.1,25600,6.144
27/04/2001,4.9,2.6,1.1,24800,5.952
28/04/2001,2.1,3.5,1.3,23400,5.616
29/04/2001,0,3.4,1.3,20300,4.872
30/04/2001,0,5,1.5,17800,4.272
01/05/2001,0,7.3,1.9,16200,3.888
02/05/2001,0,9.9,2.2,11200,2.688
03/05/2001,0,12,2.6,10500,2.52
04/05/2001,0,13.8,2.9,8600,2.064
05/05/2001,0,14.8,3.1,8600,2.064
06/05/2001,0,14.1,3,7450,1.788
07/05/2001,0,10.6,2.4,6600,1.584
08/05/2001,0,11.8,2.7,5850,1.404
09/05/2001,9.4,14.7,3.1,5350,1.284
10/05/2001,15.4,13.1,2.8,5850,1.404
11/05/2001,7.7,11.3,2.6,10200,2.448
12/05/2001,5.1,11.7,2.7,6900,1.656
13/05/2001,5.5,9.9,2.4,6600,1.584
14/05/2001,0,10.4,2.5,5850,1.404
15/05/2001,0,10.9,2.6,5100,1.224
16/05/2001,0,12.3,2.8,4620,1.1088
17/05/2001,0,13.9,3.1,3940,0.9456
18/05/2001,0,15.5,3.4,3730,0.8952
19/05/2001,0.1,16.9,3.6,3940,0.9456
20/05/2001,0,17,3.6,3520,0.8448
21/05/2001,0,17.4,3.7,2920,0.7008
22/05/2001,0,17.4,3.7,2920,0.7008
23/05/2001,1.4,18.1,3.8,2920,0.7008
24/05/2001,0.2,18.6,3.9,2920,0.7008
25/05/2001,1.1,17.7,3.8,2550,0.612
26/05/2001,1.6,17,3.7,2030,0.4872
27/05/2001,5.3,15.9,3.5,2030,0.4872
28/05/2001,3.4,15.4,3.5,1870,0.4488
29/05/2001,0.9,16.1,3.6,2370,0.5688
30/05/2001,1.5,15.3,3.5,2370,0.5688
31/05/2001,0.1,11,2.7,2200,0.528
01/06/2001,0.1,11,2.7,2200,0.528
02/06/2001,7.8,9.7,2.5,2200,0.528
03/06/2001,5,8.2,2.3,2730,0.6552
04/06/2001,2,8.2,2.3,2550,0.612
05/06/2001,1.6,8.6,2.3,2550,0.612
06/06/2001,2.5,8.6,2.3,2200,0.528
07/06/2001,1,10,2.6,2200,0.528
08/06/2001,0,11,2.8,1370,0.3288
09/06/2001,0.3,13.5,3.2,1870,0.4488
10/06/2001,6.6,12.8,3.1,1870,0.4488
11/06/2001,0,14.3,3.3,2030,0.4872
12/06/2001,0,16.1,3.7,1870,0.4488
13/06/2001,0,16.5,3.7,1370,0.3288
14/06/2001,0,17.4,3.9,1030,0.2472
15/06/2001,0,17.5,3.9,890,0.2136
16/06/2001,0,17.4,3.9,645,0.1548
17/06/2001,0,16.5,3.7,540,0.1296
18/06/2001,0,17.1,3.9,540,0.1296
19/06/2001,0,19,4.2,645,0.1548
20/06/2001,0,19.6,4.3,448,0.10752
21/06/2001,0,20.3,4.4,448,0.10752
22/06/2001,0,16.2,3.7,448,0.10752
23/06/2001,0,13.6,3.2,448,0.10752
24/06/2001,0,16.6,3.8,448,0.10752
25/06/2001,0,18.9,4.2,448,0.10752
26/06/2001,7.1,18.4,4.1,448,0.10752
27/06/2001,2.3,16.7,3.8,448,0.10752
28/06/2001,0.4,13.4,3.2,448,0.10752
29/06/2001,2,12.3,3,448,0.10752
30/06/2001,0.6,17.1,3.8,493,0.11832
01/07/2001,4.6,18.3,4,493,0.11832
